Year,Month,Day,Open,High,Low,Close,Volumn,Return,QPL1,QPL2,QPL3,QPL4,QPL-1,QPL-2,QPL-3,QPL-4
2019,3,7,1.60776000,1.61106000,1.59324000,1.59516000,76264,1.00058335,1.60281730,1.62081246,1.64316216,1.66825596,1.52526680,1.54856014,1.56991354,1.58753928
2019,3,6,1.59568000,1.61212000,1.59406000,1.60773000,73414,1.00788009,1.61544764,1.63358460,1.65611042,1.68140196,1.53728604,1.56076293,1.58228460,1.60004923
2019,3,5,1.59863000,1.60371000,1.59485000,1.59597000,78894,0.99268534,1.60363119,1.62163549,1.64399654,1.66910307,1.52604131,1.54934648,1.57071072,1.58834541
2019,3,4,1.60020000,1.60557000,1.59699000,1.59864000,75583,1.00167296,1.60631400,1.62434842,1.64674688,1.67189542,1.52859432,1.55193848,1.57333846,1.59100266
2019,3,1,1.60207000,1.60714000,1.59827000,1.60488000,85710,1.00390332,1.61258396,1.63068877,1.65317466,1.67842136,1.53456091,1.55799619,1.57947970,1.59721285
2019,2,28,1.59181000,1.60456000,1.58779000,1.60248000,83550,0.99850456,1.61017244,1.62825018,1.65070244,1.67591139,1.53226607,1.55566630,1.57711769,1.59482431
2019,2,27,1.58442000,1.59636000,1.58197000,1.59180000,79128,0.99333533,1.59944117,1.61739843,1.63970105,1.66474199,1.52205402,1.54529830,1.56660672,1.58419533
2019,2,26,1.58400000,1.59006000,1.58219000,1.58447000,74604,0.99539515,1.59207598,1.60995055,1.63215047,1.65707610,1.51504519,1.53818243,1.55939273,1.57690035
2019,2,25,1.58722000,1.58924000,1.58094000,1.58418000,84124,0.99981697,1.59178459,1.60965589,1.63185175,1.65677281,1.51476790,1.53790090,1.55910732,1.57661174
2019,2,22,1.59802000,1.60018000,1.58705000,1.58906000,98946,1.00308046,1.59668802,1.61461436,1.63687860,1.66187643,1.51943408,1.54263834,1.56391008,1.58146842
2019,2,21,1.58224000,1.60192000,1.57425000,1.59791000,90423,1.00556933,1.60558050,1.62360668,1.64599492,1.67113197,1.52789631,1.55122980,1.57262002,1.59027614
2019,2,20,1.58213000,1.58669000,1.58157000,1.58228000,83235,0.99021847,1.58987547,1.60772533,1.62989457,1.65478575,1.51295115,1.53605641,1.55723739,1.57472082
2019,2,19,1.58569000,1.59144000,1.58151000,1.58205000,63573,0.99985464,1.58964437,1.60749163,1.62965765,1.65454521,1.51273122,1.53583312,1.55701103,1.57449191
2019,2,18,1.58199000,1.58729000,1.58000000,1.58558000,77358,1.00223128,1.59319131,1.61107840,1.63329388,1.65823697,1.51610656,1.53926000,1.56048516,1.57800505
2019,2,15,1.58895000,1.59408000,1.58024000,1.58154000,84074,0.99745204,1.58913192,1.60697343,1.62913230,1.65401184,1.51224357,1.53533802,1.55650910,1.57398435
2019,2,14,1.58801000,1.59457000,1.58215000,1.58907000,76626,1.00476118,1.59669807,1.61462452,1.63688890,1.66188689,1.51944364,1.54264805,1.56391993,1.58147838
2019,2,13,1.59584000,1.59723000,1.58607000,1.58787000,74869,0.99924484,1.59549231,1.61340523,1.63565279,1.66063190,1.51829622,1.54148310,1.56273892,1.58028411
2019,2,12,1.59646000,1.59821000,1.59044000,1.59595000,74748,1.00508858,1.60361109,1.62161516,1.64397594,1.66908216,1.52602219,1.54932706,1.57069104,1.58832551
2019,2,11,1.59603000,1.59987000,1.59294000,1.59652000,71696,1.00035715,1.60418383,1.62219433,1.64456309,1.66967828,1.52656721,1.54988041,1.57125202,1.58889279
2019,2,8,1.59637000,1.60595000,1.59534000,1.59707000,76923,1.00034450,1.60473647,1.62275317,1.64512964,1.67025348,1.52709311,1.55041434,1.57179331,1.58944016
2019,2,7,1.59887000,1.60142000,1.59250000,1.59646000,80871,0.99961805,1.60412354,1.62213337,1.64450128,1.66961553,1.52650984,1.54982216,1.57119296,1.58883307
2019,2,6,1.57587000,1.59941000,1.57441000,1.59917000,71952,1.00169751,1.60684655,1.62488695,1.64729283,1.67244971,1.52910110,1.55245299,1.57386007,1.59153012
2019,2,5,1.58234000,1.58978000,1.57295000,1.57590000,67613,0.98544870,1.58346485,1.60124273,1.62332258,1.64811340,1.50685069,1.52986279,1.55095837,1.56837130
2019,2,4,1.57986000,1.58591000,1.57944000,1.58232000,79965,1.00407386,1.58991566,1.60776597,1.62993578,1.65482758,1.51298939,1.53609524,1.55727676,1.57476062
2019,2,1,1.57323000,1.58168000,1.57287000,1.58028000,88800,0.99871075,1.58786587,1.60569317,1.62783439,1.65269410,1.51103878,1.53411483,1.55526904,1.57273037
2019,1,31,1.58298000,1.58559000,1.57206000,1.57308000,90372,0.99544385,1.58063131,1.59837738,1.62041772,1.64516417,1.50415425,1.52712517,1.54818300,1.56556477
2019,1,30,1.59726000,1.59903000,1.58052000,1.58357000,79059,1.00666845,1.59117166,1.60903608,1.63122339,1.65613486,1.51418462,1.53730872,1.55850697,1.57600465
2019,1,29,1.59413000,1.60054000,1.59405000,1.59739000,76794,1.00872712,1.60505800,1.62307832,1.64545927,1.67058814,1.52739909,1.55072499,1.57210825,1.58975863
2019,1,28,1.58844000,1.59691000,1.58508000,1.59426000,87695,0.99804055,1.60191298,1.61989799,1.64223508,1.66731472,1.52440623,1.54768643,1.56902778,1.58664358
2019,1,25,1.59312000,1.59811000,1.58805000,1.58826000,91255,0.99623650,1.59588418,1.61380150,1.63605452,1.66103977,1.51866913,1.54186171,1.56312275,1.58067225
2019,1,24,1.59267000,1.60374000,1.58904000,1.59291000,78497,1.00292773,1.60055650,1.61852628,1.64084445,1.66590285,1.52311539,1.54637587,1.56769915,1.58530003
2019,1,23,1.59381000,1.59736000,1.58925000,1.59286000,78550,0.99996861,1.60050626,1.61847547,1.64079295,1.66585056,1.52306758,1.54632733,1.56764994,1.58525027
2019,1,22,1.58727000,1.59659000,1.58727000,1.59411000,67606,1.00078475,1.60176226,1.61974557,1.64208057,1.66715784,1.52426281,1.54754081,1.56888016,1.58649430
2019,1,21,1.58489000,1.59149000,1.58423000,1.58733000,76637,0.99574684,1.59494971,1.61285654,1.63509654,1.66006716,1.51777988,1.54095888,1.56220746,1.57974669
2019,1,18,1.58300000,1.58804000,1.57745000,1.58565000,87341,0.99894162,1.59326165,1.61114952,1.63336598,1.65831018,1.51617349,1.53932796,1.56055405,1.57807472
2019,1,17,1.58885000,1.59216000,1.57833000,1.58294000,83146,0.99829092,1.59053864,1.60839594,1.63057443,1.65547599,1.51358223,1.53669713,1.55788694,1.57537766
2019,1,16,1.58440000,1.59126000,1.58052000,1.58891000,92579,1.00377146,1.59653730,1.61446195,1.63672408,1.66171956,1.51929065,1.54249272,1.56376246,1.58131914
2019,1,15,1.59311000,1.59445000,1.58285000,1.58435000,80084,0.99713011,1.59195541,1.60982862,1.63202686,1.65695060,1.51493045,1.53806593,1.55927463,1.57678093
2019,1,14,1.58779000,1.59892000,1.58779000,1.59311000,75920,1.00552908,1.60075746,1.61872949,1.64105047,1.66611202,1.52330662,1.54657003,1.56789599,1.58549908
2019,1,11,1.59964000,1.60232000,1.58872000,1.58962000,83513,0.99780932,1.59725071,1.61518337,1.63745545,1.66246209,1.51996954,1.54318198,1.56446122,1.58202575
2019,1,10,1.60932000,1.61534000,1.59950000,1.60008000,86405,1.00658019,1.60776092,1.62581158,1.64823022,1.67340141,1.52997123,1.55333641,1.57475567,1.59243578
2019,1,9,1.60197000,1.61017000,1.59690000,1.60935000,80177,1.00579346,1.61707542,1.63523065,1.65777917,1.68309619,1.53883505,1.56233560,1.58387896,1.60166149
2019,1,8,1.60505000,1.60749000,1.60049000,1.60199000,81667,0.99542673,1.60968009,1.62775230,1.65019769,1.67539893,1.53179754,1.55519061,1.57663544,1.59433665
2019,1,7,1.60100000,1.60868000,1.59970000,1.60564000,88165,1.00227842,1.61334761,1.63146099,1.65395753,1.67921619,1.53528761,1.55873398,1.58022767,1.59796922
2019,1,4,1.62591000,1.63054000,1.60008000,1.60071000,103162,0.99692957,1.60839394,1.62645171,1.64887917,1.67406028,1.53057362,1.55394801,1.57537570,1.59306277
2019,1,3,1.62364000,1.67255000,1.62309000,1.62588000,87561,1.01572427,1.63368477,1.65202648,1.67480660,1.70038366,1.55464078,1.57838271,1.60014734,1.61811252
2019,1,2,1.62479000,1.63471000,1.61890000,1.62371000,65143,0.99866534,1.63150435,1.64982158,1.67257130,1.69811422,1.55256586,1.57627610,1.59801168,1.61595289
