Year,Month,Day,Open,High,Low,Close,Volumn,Return,QPL1,QPL2,QPL3,QPL4,QPL-1,QPL-2,QPL-3,QPL-4
2019,2,6,1.29372000,1.29848000,1.29302000,1.29302000,54078,0.99723124,1.29931450,1.31410949,1.33248736,1.35312260,1.23558702,1.25472164,1.27226896,1.28675600
2019,2,5,1.30042000,1.30488000,1.29320000,1.29405000,56488,1.00079658,1.30034951,1.31515629,1.33354880,1.35420047,1.23657127,1.25572113,1.27328243,1.28778101
2019,2,4,1.29880000,1.30794000,1.29824000,1.30036000,63505,1.00487616,1.30669023,1.32156921,1.34005140,1.36080378,1.24260100,1.26184423,1.27949116,1.29406044
2019,2,1,1.30215000,1.30538000,1.29483000,1.30180000,69140,1.00110739,1.30813724,1.32303270,1.34153535,1.36231071,1.24397704,1.26324158,1.28090805,1.29549346
2019,1,31,1.30376000,1.30699000,1.30046000,1.30239000,71002,1.00045322,1.30873011,1.32363232,1.34214336,1.36292813,1.24454083,1.26381410,1.28148859,1.29608060
2019,1,30,1.29868000,1.30758000,1.29821000,1.30378000,71328,1.00106727,1.31012688,1.32504499,1.34357579,1.36438275,1.24586909,1.26516293,1.28285628,1.29746387
2019,1,29,1.30425000,1.31167000,1.29877000,1.29877000,59894,0.99615733,1.30509249,1.31995328,1.33841287,1.35913987,1.24108162,1.26030133,1.27792668,1.29247814
2019,1,28,1.30961000,1.31177000,1.30339000,1.30462000,72431,1.00450426,1.31097097,1.32589869,1.34444143,1.36526179,1.24667178,1.26597805,1.28368280,1.29829980
2019,1,25,1.30114000,1.31173000,1.30049000,1.31062000,70611,1.00459904,1.31700018,1.33199655,1.35062457,1.37154068,1.25240527,1.27180034,1.28958651,1.30427073
2019,1,24,1.29943000,1.30213000,1.29493000,1.30111000,65691,0.99274389,1.30744388,1.32233144,1.34082429,1.36158864,1.24331768,1.26257202,1.28022913,1.29480680
2019,1,23,1.29163000,1.30320000,1.29026000,1.29930000,61262,0.99860888,1.30562507,1.32049192,1.33895905,1.35969450,1.24158808,1.26081563,1.27844818,1.29300557
2019,1,22,1.28507000,1.29315000,1.28239000,1.29186000,49601,0.99427384,1.29814885,1.31293057,1.33129195,1.35190868,1.23447855,1.25359599,1.27112758,1.28560162
2019,1,21,1.27887000,1.28791000,1.27743000,1.28493000,56911,0.99463564,1.29118512,1.30588754,1.32415043,1.34465655,1.22785636,1.24687126,1.26430879,1.27870519
2019,1,18,1.29067000,1.29119000,1.28007000,1.28142000,65970,0.99726833,1.28765803,1.30232030,1.32053329,1.34098340,1.22450227,1.24346522,1.26085512,1.27521219
2019,1,17,1.27539000,1.29177000,1.27291000,1.29056000,62704,1.00713271,1.29684252,1.31160937,1.32995227,1.35054825,1.23323629,1.25233450,1.26984844,1.28430791
2019,1,16,1.26984000,1.27676000,1.26693000,1.27533000,75641,0.98819892,1.28153838,1.29613097,1.31425740,1.33461032,1.21868277,1.23755560,1.25486286,1.26915169
2019,1,15,1.26096000,1.27265000,1.25262000,1.26984000,60769,0.99569523,1.27602166,1.29055142,1.30859983,1.32886513,1.21343663,1.23222821,1.24946097,1.26368829
2019,1,14,1.26433000,1.26802000,1.25928000,1.26115000,67546,0.99315662,1.26728935,1.28171969,1.29964458,1.31977120,1.20513262,1.22379560,1.24091043,1.25504039
2019,1,11,1.25445000,1.26502000,1.24805000,1.26349000,66356,1.00185545,1.26964074,1.28409785,1.30205600,1.32221997,1.20736868,1.22606629,1.24321287,1.25736905
2019,1,10,1.24564000,1.25526000,1.24180000,1.25526000,67976,0.99348630,1.26137068,1.27573362,1.29357480,1.31360742,1.19950424,1.21808006,1.23511495,1.24917892
2019,1,9,1.24703000,1.25240000,1.24396000,1.24583000,56718,0.99248761,1.25189477,1.26614981,1.28385696,1.30373909,1.19049310,1.20892937,1.22583629,1.23979461
2019,1,8,1.25161000,1.25491000,1.24656000,1.24720000,53530,1.00109967,1.25327144,1.26754216,1.28526878,1.30517277,1.19180224,1.21025879,1.22718430,1.24115797
2019,1,7,1.25332000,1.25639000,1.25041000,1.25095000,70983,1.00300674,1.25703970,1.27135332,1.28913324,1.30909708,1.19538568,1.21389772,1.23087412,1.24488980
2019,1,4,1.24511000,1.25720000,1.24437000,1.25560000,78853,1.00371717,1.26171234,1.27607916,1.29392517,1.31396323,1.19982913,1.21840999,1.23544950,1.24951728
2019,1,3,1.24775000,1.25091000,1.22739000,1.24505000,70330,0.99159764,1.25111098,1.26535709,1.28305315,1.30292284,1.18974774,1.20817247,1.22506881,1.23901839
2019,1,2,1.24776000,1.25409000,1.24357000,1.24797000,36689,1.00234529,1.25404519,1.26832472,1.28606228,1.30597857,1.19253804,1.21100599,1.22794195,1.24192424
2018,12,31,1.24687000,1.26331000,1.24622000,1.25058000,45453,1.00209140,1.25666790,1.27097729,1.28875195,1.30870988,1.19503211,1.21353868,1.23051006,1.24452160
2018,12,28,1.24864000,1.25158000,1.24123000,1.24902000,72568,0.99875258,1.25510030,1.26939184,1.28714433,1.30707737,1.19354140,1.21202489,1.22897510,1.24296915
2018,12,27,1.25715000,1.25814000,1.24457000,1.24867000,33564,0.99971978,1.25474860,1.26903613,1.28678365,1.30671110,1.19320695,1.21168525,1.22863071,1.24262085
2018,12,26,1.24747000,1.25926000,1.24746000,1.25754000,50155,1.00710356,1.26366178,1.27805081,1.29592439,1.31599340,1.20168296,1.22029253,1.23735836,1.25144788
2018,12,24,1.25686000,1.26028000,1.24728000,1.25006000,77585,0.99405188,1.25614537,1.27044881,1.28821607,1.30816571,1.19453521,1.21303408,1.22999840,1.24400411
2018,12,21,1.24970000,1.25821000,1.24836000,1.25783000,82743,1.00621570,1.26395319,1.27834554,1.29622324,1.31629688,1.20196008,1.22057394,1.23764371,1.25173647
2018,12,20,1.25367000,1.25770000,1.24856000,1.25005000,75633,0.99381474,1.25613532,1.27043864,1.28820577,1.30815525,1.19452565,1.21302438,1.22998857,1.24399416
2018,12,19,1.25344000,1.25771000,1.25213000,1.25394000,68369,1.00311188,1.26004425,1.27439209,1.29221451,1.31222607,1.19824287,1.21679916,1.23381614,1.24786532
2018,12,18,1.25228000,1.25869000,1.25174000,1.25369000,48467,0.99980063,1.25979304,1.27413801,1.29195687,1.31196444,1.19800397,1.21655656,1.23357015,1.24761653
2018,12,17,1.24992000,1.25680000,1.24774000,1.25248000,64645,0.99903485,1.25857715,1.27290828,1.29070994,1.31069820,1.19684772,1.21538240,1.23237957,1.24641239
2018,12,14,1.25758000,1.25830000,1.25001000,1.25620000,65700,1.00297011,1.26231526,1.27668895,1.29454349,1.31459112,1.20040248,1.21899222,1.23603987,1.25011437
2018,12,13,1.25413000,1.25916000,1.25149000,1.25760000,81575,1.00111447,1.26372207,1.27811178,1.29598622,1.31605619,1.20174030,1.22035075,1.23741740,1.25150759
2018,12,12,1.23953000,1.25813000,1.23939000,1.25413000,76901,0.99724078,1.26023518,1.27458519,1.29241030,1.31242490,1.19842443,1.21698353,1.23400309,1.24805440
2018,12,11,1.24307000,1.24828000,1.23932000,1.23991000,75165,0.98866146,1.24594596,1.26013326,1.27775626,1.29754392,1.18483605,1.20318472,1.22001130,1.23390329
2018,12,10,1.25792000,1.26094000,1.23790000,1.24337000,70825,1.00279053,1.24942280,1.26364969,1.28132187,1.30116475,1.18814236,1.20654224,1.22341577,1.23734652
2018,12,7,1.26832000,1.26964000,1.25939000,1.26044000,83541,1.01372882,1.26657590,1.28099811,1.29891291,1.31902820,1.20445415,1.22310663,1.24021182,1.25433383
2018,12,6,1.26989000,1.27198000,1.26496000,1.26918000,62377,1.00693409,1.27535844,1.28988066,1.30791968,1.32817446,1.21280594,1.23158776,1.24881156,1.26303149
2018,12,5,1.26733000,1.27620000,1.26663000,1.27017000,79680,1.00078003,1.27635326,1.29088680,1.30893990,1.32921047,1.21375197,1.23254844,1.24978567,1.26401669
2018,12,4,1.26894000,1.27565000,1.26457000,1.26832000,68733,0.99854350,1.27449426,1.28900663,1.30703343,1.32727448,1.21198414,1.23075323,1.24796536,1.26217565
2018,12,3,1.27403000,1.27841000,1.26739000,1.26924000,66452,1.00072537,1.27541874,1.28994164,1.30798151,1.32823725,1.21286328,1.23164598,1.24887059,1.26309120
2018,11,30,1.27208000,1.27687000,1.26949000,1.27360000,70434,1.00343513,1.27979996,1.29437275,1.31247460,1.33279991,1.21702962,1.23587684,1.25316062,1.26743008
2018,11,29,1.27394000,1.27520000,1.26781000,1.27268000,67002,0.99927764,1.27887548,1.29343774,1.31152651,1.33183714,1.21615048,1.23498409,1.25225539,1.26651453
2018,11,28,1.27157000,1.27917000,1.27101000,1.27394000,74787,1.00099004,1.28014162,1.29471829,1.31282497,1.33315571,1.21735451,1.23620677,1.25349517,1.26776843
2018,11,27,1.27810000,1.27985000,1.27087000,1.27154000,58549,0.99811608,1.27772993,1.29227915,1.31035172,1.33064415,1.21506112,1.23387786,1.25113368,1.26538005
2018,11,26,1.27677000,1.28312000,1.27677000,1.27837000,58104,1.00537144,1.28459318,1.29922055,1.31739019,1.33779163,1.22158774,1.24050556,1.25785407,1.27217697
2018,11,23,1.28001000,1.28133000,1.27619000,1.27726000,48306,0.99913171,1.28347778,1.29809244,1.31624631,1.33663003,1.22052705,1.23942844,1.25676189,1.27107234
2018,11,22,1.27044000,1.28329000,1.26911000,1.28022000,59102,1.00231746,1.28645219,1.30110072,1.31929666,1.33972762,1.22335557,1.24230076,1.25967438,1.27401800
2018,11,21,1.27208000,1.27506000,1.27015000,1.27049000,69156,0.99239974,1.27667482,1.29121202,1.30926967,1.32954535,1.21405775,1.23285896,1.25010053,1.26433514
2018,11,20,1.27618000,1.27886000,1.27130000,1.27216000,60819,1.00131445,1.27835295,1.29290926,1.31099064,1.33129297,1.21565358,1.23447950,1.25174373,1.26599705
2018,11,19,1.28268000,1.28680000,1.27433000,1.27618000,70330,1.00315998,1.28239252,1.29699483,1.31513335,1.33549983,1.21949502,1.23838043,1.25569922,1.26999758
2018,11,16,1.28133000,1.29464000,1.28121000,1.28248000,90718,1.00493661,1.28872319,1.30339758,1.32162564,1.34209267,1.22551519,1.24449382,1.26189811,1.27626706
2018,11,15,1.30657000,1.30966000,1.28090000,1.28435000,79809,1.00145811,1.29060229,1.30529808,1.32355272,1.34404959,1.22730213,1.24630844,1.26373810,1.27812800
2018,11,14,1.30544000,1.31254000,1.29747000,1.30657000,78740,1.01730058,1.31293046,1.32788050,1.34645095,1.36730243,1.24853516,1.26787029,1.28560150,1.30024035
2018,11,13,1.29856000,1.31524000,1.29708000,1.30544000,74726,0.99913514,1.31179496,1.32673207,1.34528646,1.36611991,1.24745536,1.26677376,1.28448964,1.29911583
2018,11,12,1.29776000,1.30518000,1.29529000,1.29856000,74895,0.99472975,1.30488147,1.31973985,1.33819646,1.35892011,1.24088095,1.26009755,1.27772005,1.29226916
2018,11,9,1.31362000,1.31494000,1.30336000,1.30425000,76047,1.00438178,1.31059917,1.32552266,1.34406014,1.36487459,1.24631821,1.26561901,1.28331874,1.29793159
2018,11,8,1.31498000,1.31717000,1.30892000,1.31376000,78011,1.00729155,1.32015546,1.33518777,1.35386041,1.37482664,1.25540580,1.27484733,1.29267611,1.30739552
2018,11,7,1.31246000,1.31638000,1.30831000,1.31514000,60991,1.00105042,1.32154218,1.33659028,1.35528254,1.37627078,1.25672450,1.27618646,1.29403397,1.30876884
2018,11,6,1.30909000,1.31446000,1.30689000,1.31277000,57124,0.99819791,1.31916064,1.33418162,1.35284020,1.37379062,1.25445977,1.27388666,1.29170200,1.30641032
2018,11,5,1.30557000,1.31073000,1.30240000,1.30917000,70374,0.99725771,1.31554312,1.33052290,1.34913031,1.37002329,1.25101968,1.27039328,1.28815978,1.30282776
2018,11,2,1.30247000,1.30442000,1.29648000,1.30159000,76252,0.99421007,1.30792622,1.32281927,1.34131895,1.36209095,1.24377636,1.26303780,1.28070143,1.29528448
2018,11,1,1.28702000,1.30500000,1.28601000,1.30247000,64826,1.00067610,1.30881050,1.32371363,1.34222581,1.36301185,1.24461728,1.26389173,1.28156730,1.29616022
