Year,Month,Day,Open,High,Low,Close,Volumn,Return,QPL1,QPL2,QPL3,QPL4,QPL-1,QPL-2,QPL-3,QPL-4
2019,3,6,1.86004000,1.87528000,1.85492000,1.87240000,96242,1.00418320,1.87492317,1.88084924,1.88820550,1.89646363,1.84864170,1.85672680,1.86398871,1.86988023
2019,3,5,1.85737000,1.86382000,1.85229000,1.86007000,98091,0.99341487,1.86257655,1.86846360,1.87577142,1.88397517,1.83646816,1.84450001,1.85171410,1.85756682
2019,3,4,1.86001000,1.87212000,1.85736000,1.85737000,92189,0.99854844,1.85987292,1.86575142,1.87304863,1.88124047,1.83380241,1.84182261,1.84902623,1.85487045
2019,3,1,1.86899000,1.87105000,1.85757000,1.86594000,98906,1.00461405,1.86845446,1.87436009,1.88169097,1.88992061,1.84226367,1.85032088,1.85755773,1.86342892
2019,2,28,1.86323000,1.87237000,1.85813000,1.86900000,104761,1.00163992,1.87151859,1.87743390,1.88477680,1.89301994,1.84528485,1.85335526,1.86060399,1.86648480
2019,2,27,1.84360000,1.86974000,1.84084000,1.86323000,104771,0.99691279,1.86574081,1.87163786,1.87895809,1.88717578,1.83958806,1.84763356,1.85485991,1.86072257
2019,2,26,1.82678000,1.85028000,1.82652000,1.84357000,92317,0.98944843,1.84605432,1.85188915,1.85913214,1.86726312,1.82017752,1.82813813,1.83528822,1.84108902
2019,2,25,1.83053000,1.83162000,1.81954000,1.82675000,96009,0.99087640,1.82921165,1.83499325,1.84217016,1.85022695,1.80357094,1.81145892,1.81854378,1.82429166
2019,2,22,1.83773000,1.84018000,1.82244000,1.83061000,103443,1.00211304,1.83307686,1.83887067,1.84606274,1.85413656,1.80738196,1.81528661,1.82238644,1.82814646
2019,2,21,1.82134000,1.84487000,1.80960000,1.83784000,96902,1.00394950,1.84031660,1.84613329,1.85335377,1.86145948,1.81452022,1.82245609,1.82958396,1.83536673
2019,2,20,1.82223000,1.82615000,1.81722000,1.82125000,88950,0.99097310,1.82370424,1.82946843,1.83662373,1.84465626,1.79814073,1.80600496,1.81306849,1.81879906
2019,2,19,1.81166000,1.82614000,1.80862000,1.82223000,80493,1.00053809,1.82468556,1.83045285,1.83761200,1.84564886,1.79910830,1.80697676,1.81404409,1.81977774
2019,2,18,1.80744000,1.81490000,1.80339000,1.81166000,95590,0.99419942,1.81410132,1.81983515,1.82695278,1.83494302,1.78867241,1.79649523,1.80352157,1.80922197
2019,2,15,1.80045000,1.80835000,1.79905000,1.80506000,100944,0.99635693,1.80749243,1.81320537,1.82029706,1.82825819,1.78215616,1.78995048,1.79695122,1.80263085
